,pred,true_label,fold
2998,Inflammatory_Macrophage,Inflammatory_Macrophage,2
2999,NK-like_Cells,NK-like_Cells,2
3000,alpha-beta_T_Cells,gamma-delta_T_Cells_1,2
3001,NK-like_Cells,NK-like_Cells,2
3002,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
3003,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3004,gamma-delta_T_Cells_2,gamma-delta_T_Cells_2,2
3005,Plasma_Cells,Plasma_Cells,2
3006,Central_venous_LSECs,Hepatocyte_5,2
3007,NK-like_Cells,alpha-beta_T_Cells,2
3008,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3009,gamma-delta_T_Cells_2,gamma-delta_T_Cells_1,2
3010,Hepatocyte_5,Hepatocyte_5,2
3011,Periportal_LSECs,Periportal_LSECs,2
3012,Mature_B_Cells,Mature_B_Cells,2
3013,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3014,NK-like_Cells,NK-like_Cells,2
3015,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3016,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3017,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3018,NK-like_Cells,NK-like_Cells,2
3019,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3020,NK-like_Cells,NK-like_Cells,2
3021,Portal_endothelial_Cells,Portal_endothelial_Cells,2
3022,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3023,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3024,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3025,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3026,NK-like_Cells,NK-like_Cells,2
3027,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3028,Periportal_LSECs,Periportal_LSECs,2
3029,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3030,Mature_B_Cells,Mature_B_Cells,2
3031,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3032,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3033,NK-like_Cells,NK-like_Cells,2
3034,Inflammatory_Macrophage,Non-inflammatory_Macrophage,2
3035,Periportal_LSECs,Periportal_LSECs,2
3036,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3037,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3038,Periportal_LSECs,Periportal_LSECs,2
3039,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3040,NK-like_Cells,NK-like_Cells,2
3041,Hepatocyte_5,Hepatocyte_5,2
3042,Erythroid_Cells,Erythroid_Cells,2
3043,Portal_endothelial_Cells,Portal_endothelial_Cells,2
3044,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3045,Periportal_LSECs,Periportal_LSECs,2
3046,NK-like_Cells,NK-like_Cells,2
3047,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3048,Erythroid_Cells,Erythroid_Cells,2
3049,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3050,Hepatocyte_6,Hepatocyte_6,2
3051,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3052,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3053,Periportal_LSECs,Periportal_LSECs,2
3054,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3055,Cholangiocytes,Cholangiocytes,2
3056,NK-like_Cells,NK-like_Cells,2
3057,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3058,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3059,Mature_B_Cells,Mature_B_Cells,2
3060,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3061,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3062,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3063,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3064,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3065,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3066,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3067,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3068,Periportal_LSECs,Periportal_LSECs,2
3069,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3070,Hepatic_Stellate_Cells,Hepatic_Stellate_Cells,2
3071,Plasma_Cells,Plasma_Cells,2
3072,Hepatocyte_5,Hepatocyte_5,2
3073,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3074,Periportal_LSECs,Periportal_LSECs,2
3075,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3076,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3077,NK-like_Cells,NK-like_Cells,2
3078,Periportal_LSECs,Periportal_LSECs,2
3079,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3080,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3081,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3082,Hepatic_Stellate_Cells,Hepatic_Stellate_Cells,2
3083,Cholangiocytes,Cholangiocytes,2
3084,NK-like_Cells,NK-like_Cells,2
3085,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3086,NK-like_Cells,NK-like_Cells,2
3087,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3088,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3089,alpha-beta_T_Cells,gamma-delta_T_Cells_1,2
3090,NK-like_Cells,NK-like_Cells,2
3091,NK-like_Cells,NK-like_Cells,2
3092,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3093,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3094,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3095,NK-like_Cells,NK-like_Cells,2
3096,Mature_B_Cells,Mature_B_Cells,2
3097,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3098,NK-like_Cells,NK-like_Cells,2
3099,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3100,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3101,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3102,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3103,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3104,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3105,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3106,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3107,Periportal_LSECs,Periportal_LSECs,2
3108,NK-like_Cells,NK-like_Cells,2
3109,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3110,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3111,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3112,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
3113,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3114,Hepatocyte_5,Hepatocyte_5,2
3115,Portal_endothelial_Cells,Portal_endothelial_Cells,2
3116,Erythroid_Cells,Erythroid_Cells,2
3117,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3118,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3119,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3120,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3121,Hepatocyte_5,Hepatocyte_5,2
3122,Hepatocyte_5,Hepatocyte_5,2
3123,Mature_B_Cells,Mature_B_Cells,2
3124,Periportal_LSECs,Periportal_LSECs,2
3125,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3126,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3127,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3128,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3129,Plasma_Cells,Plasma_Cells,2
3130,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3131,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3132,Hepatocyte_5,Hepatocyte_5,2
3133,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3134,Erythroid_Cells,Erythroid_Cells,2
3135,Mature_B_Cells,Mature_B_Cells,2
3136,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3137,NK-like_Cells,NK-like_Cells,2
3138,NK-like_Cells,NK-like_Cells,2
3139,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3140,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3141,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3142,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3143,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3144,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3145,NK-like_Cells,NK-like_Cells,2
3146,Portal_endothelial_Cells,Portal_endothelial_Cells,2
3147,alpha-beta_T_Cells,NK-like_Cells,2
3148,Periportal_LSECs,Periportal_LSECs,2
3149,Mature_B_Cells,Mature_B_Cells,2
3150,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3151,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3152,NK-like_Cells,NK-like_Cells,2
3153,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
3154,Periportal_LSECs,Periportal_LSECs,2
3155,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3156,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
3157,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3158,Plasma_Cells,Plasma_Cells,2
3159,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3160,Periportal_LSECs,Periportal_LSECs,2
3161,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3162,Periportal_LSECs,Periportal_LSECs,2
3163,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3164,NK-like_Cells,NK-like_Cells,2
3165,Cholangiocytes,Cholangiocytes,2
3166,Hepatocyte_5,Hepatocyte_5,2
3167,NK-like_Cells,NK-like_Cells,2
3168,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3169,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3170,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3171,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3172,Periportal_LSECs,Periportal_LSECs,2
3173,Portal_endothelial_Cells,Portal_endothelial_Cells,2
3174,Hepatocyte_5,Hepatocyte_5,2
3175,Plasma_Cells,Plasma_Cells,2
3176,Cholangiocytes,Cholangiocytes,2
3177,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3178,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3179,NK-like_Cells,NK-like_Cells,2
3180,Periportal_LSECs,Periportal_LSECs,2
3181,NK-like_Cells,NK-like_Cells,2
3182,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3183,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3184,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3185,Mature_B_Cells,Mature_B_Cells,2
3186,Portal_endothelial_Cells,Portal_endothelial_Cells,2
3187,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3188,NK-like_Cells,NK-like_Cells,2
3189,Periportal_LSECs,Periportal_LSECs,2
3190,Hepatocyte_5,Hepatocyte_5,2
3191,NK-like_Cells,NK-like_Cells,2
3192,Hepatocyte_6,Hepatocyte_6,2
3193,Portal_endothelial_Cells,Portal_endothelial_Cells,2
3194,Periportal_LSECs,Periportal_LSECs,2
3195,NK-like_Cells,NK-like_Cells,2
3196,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3197,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3198,Portal_endothelial_Cells,Portal_endothelial_Cells,2
3199,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3200,alpha-beta_T_Cells,gamma-delta_T_Cells_1,2
3201,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3202,NK-like_Cells,NK-like_Cells,2
3203,Hepatocyte_5,Hepatocyte_5,2
3204,NK-like_Cells,NK-like_Cells,2
3205,Erythroid_Cells,Erythroid_Cells,2
3206,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3207,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3208,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3209,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3210,Hepatocyte_5,Hepatocyte_5,2
3211,Erythroid_Cells,Erythroid_Cells,2
3212,NK-like_Cells,NK-like_Cells,2
3213,NK-like_Cells,NK-like_Cells,2
3214,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3215,Erythroid_Cells,Erythroid_Cells,2
3216,Cholangiocytes,Cholangiocytes,2
3217,Central_venous_LSECs,Central_venous_LSECs,2
3218,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3219,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3220,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3221,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3222,Periportal_LSECs,Periportal_LSECs,2
3223,Plasma_Cells,Plasma_Cells,2
3224,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3225,Mature_B_Cells,Mature_B_Cells,2
3226,Mature_B_Cells,Mature_B_Cells,2
3227,Portal_endothelial_Cells,Portal_endothelial_Cells,2
3228,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3229,Cholangiocytes,Cholangiocytes,2
3230,Central_venous_LSECs,Central_venous_LSECs,2
3231,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3232,Periportal_LSECs,Periportal_LSECs,2
3233,Hepatocyte_5,Hepatocyte_5,2
3234,NK-like_Cells,NK-like_Cells,2
3235,Periportal_LSECs,Periportal_LSECs,2
3236,Plasma_Cells,Plasma_Cells,2
3237,Hepatocyte_5,Hepatocyte_5,2
3238,NK-like_Cells,NK-like_Cells,2
3239,NK-like_Cells,NK-like_Cells,2
3240,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3241,Central_venous_LSECs,Central_venous_LSECs,2
3242,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3243,Portal_endothelial_Cells,Portal_endothelial_Cells,2
3244,Hepatocyte_5,Hepatocyte_5,2
3245,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3246,Portal_endothelial_Cells,Portal_endothelial_Cells,2
3247,Plasma_Cells,Plasma_Cells,2
3248,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3249,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3250,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3251,Mature_B_Cells,Mature_B_Cells,2
3252,Hepatocyte_5,Hepatocyte_5,2
3253,Erythroid_Cells,Erythroid_Cells,2
3254,Hepatocyte_5,Hepatocyte_5,2
3255,Hepatocyte_6,Hepatocyte_6,2
3256,NK-like_Cells,NK-like_Cells,2
3257,Erythroid_Cells,Erythroid_Cells,2
3258,Periportal_LSECs,Periportal_LSECs,2
3259,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3260,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3261,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3262,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3263,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3264,Periportal_LSECs,Periportal_LSECs,2
3265,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3266,Plasma_Cells,Plasma_Cells,2
3267,NK-like_Cells,NK-like_Cells,2
3268,Periportal_LSECs,Periportal_LSECs,2
3269,Periportal_LSECs,Periportal_LSECs,2
3270,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3271,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3272,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3273,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3274,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3275,Periportal_LSECs,Periportal_LSECs,2
3276,Periportal_LSECs,Periportal_LSECs,2
3277,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3278,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3279,Hepatocyte_5,Hepatocyte_5,2
3280,Hepatocyte_5,Hepatocyte_5,2
3281,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3282,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3283,Periportal_LSECs,Periportal_LSECs,2
3284,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3285,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3286,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3287,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3288,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3289,Cholangiocytes,Cholangiocytes,2
3290,Mature_B_Cells,Mature_B_Cells,2
3291,Mature_B_Cells,Mature_B_Cells,2
3292,NK-like_Cells,NK-like_Cells,2
3293,Erythroid_Cells,Erythroid_Cells,2
3294,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3295,Hepatocyte_5,Hepatocyte_5,2
3296,Central_venous_LSECs,Central_venous_LSECs,2
3297,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3298,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3299,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
3300,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
3301,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3302,Erythroid_Cells,Erythroid_Cells,2
3303,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3304,Central_venous_LSECs,Central_venous_LSECs,2
3305,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3306,NK-like_Cells,NK-like_Cells,2
3307,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3308,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3309,NK-like_Cells,NK-like_Cells,2
3310,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3311,NK-like_Cells,NK-like_Cells,2
3312,NK-like_Cells,NK-like_Cells,2
3313,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3314,Plasma_Cells,Plasma_Cells,2
3315,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3316,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3317,Mature_B_Cells,Mature_B_Cells,2
3318,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
3319,Portal_endothelial_Cells,Portal_endothelial_Cells,2
3320,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3321,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
3322,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3323,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3324,Portal_endothelial_Cells,Portal_endothelial_Cells,2
3325,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3326,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3327,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3328,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3329,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3330,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3331,Plasma_Cells,Plasma_Cells,2
3332,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3333,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3334,Plasma_Cells,Plasma_Cells,2
3335,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3336,NK-like_Cells,NK-like_Cells,2
3337,Central_venous_LSECs,Central_venous_LSECs,2
3338,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3339,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3340,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3341,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3342,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3343,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3344,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3345,Hepatocyte_5,Hepatocyte_5,2
3346,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3347,Mature_B_Cells,Mature_B_Cells,2
3348,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3349,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3350,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3351,Cholangiocytes,Cholangiocytes,2
3352,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3353,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3354,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3355,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3356,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3357,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3358,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3359,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3360,Periportal_LSECs,Periportal_LSECs,2
3361,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3362,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3363,NK-like_Cells,alpha-beta_T_Cells,2
3364,alpha-beta_T_Cells,alpha-beta_T_Cells,2
3365,Erythroid_Cells,Erythroid_Cells,2
3366,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
3367,Erythroid_Cells,Erythroid_Cells,2
3368,NK-like_Cells,NK-like_Cells,2
3369,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3370,Cholangiocytes,Cholangiocytes,2
3371,Hepatocyte_5,Hepatocyte_5,2
3372,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
3373,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3374,Erythroid_Cells,Erythroid_Cells,2
3375,Cholangiocytes,Cholangiocytes,2
3376,Inflammatory_Macrophage,Inflammatory_Macrophage,2
3377,Mature_B_Cells,Mature_B_Cells,2
3378,Central_venous_LSECs,Central_venous_LSECs,3
3379,Central_venous_LSECs,Central_venous_LSECs,3
3380,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,3
3381,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3382,NK-like_Cells,NK-like_Cells,3
3383,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,3
3384,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,3
3385,Hepatocyte_5,Hepatocyte_5,3
3386,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3387,Central_venous_LSECs,Central_venous_LSECs,3
3388,Central_venous_LSECs,Central_venous_LSECs,3
3389,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,3
3390,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3391,Portal_endothelial_Cells,Portal_endothelial_Cells,3
3392,Hepatocyte_5,Hepatocyte_5,3
3393,Hepatocyte_5,Hepatocyte_5,3
3394,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3395,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,3
3396,NK-like_Cells,NK-like_Cells,3
3397,Central_venous_LSECs,Central_venous_LSECs,3
3398,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3399,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,3
3400,Central_venous_LSECs,Central_venous_LSECs,3
3401,NK-like_Cells,NK-like_Cells,3
3402,Central_venous_LSECs,Central_venous_LSECs,3
3403,Hepatocyte_5,Hepatocyte_5,3
3404,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3405,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3406,Hepatocyte_5,Hepatocyte_5,3
3407,Mature_B_Cells,Mature_B_Cells,3
3408,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3409,Periportal_LSECs,Periportal_LSECs,3
3410,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3411,Hepatocyte_5,Hepatocyte_5,3
3412,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,3
3413,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3414,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,3
3415,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3416,NK-like_Cells,NK-like_Cells,3
3417,Central_venous_LSECs,Central_venous_LSECs,3
3418,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3419,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,3
3420,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3421,Central_venous_LSECs,Central_venous_LSECs,3
3422,NK-like_Cells,NK-like_Cells,3
3423,NK-like_Cells,NK-like_Cells,3
3424,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3425,NK-like_Cells,NK-like_Cells,3
3426,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3427,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3428,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3429,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,3
3430,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3431,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3432,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3433,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,3
3434,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3435,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3436,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3437,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,3
3438,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3439,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3440,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3441,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,3
3442,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3443,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,3
3444,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3445,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,3
3446,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3447,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3448,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3449,Central_venous_LSECs,Central_venous_LSECs,3
3450,Periportal_LSECs,Periportal_LSECs,3
3451,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,3
3452,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3453,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3454,Central_venous_LSECs,Central_venous_LSECs,3
3455,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3456,Hepatocyte_5,Hepatocyte_5,3
3457,NK-like_Cells,NK-like_Cells,3
3458,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,3
3459,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,3
3460,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3461,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3462,Hepatocyte_5,Hepatocyte_5,3
3463,Central_venous_LSECs,Central_venous_LSECs,3
3464,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3465,Hepatocyte_5,Hepatocyte_5,3
3466,NK-like_Cells,NK-like_Cells,3
3467,Central_venous_LSECs,Central_venous_LSECs,3
3468,Inflammatory_Macrophage,Inflammatory_Macrophage,3
3469,Hepatocyte_5,Hepatocyte_5,3
3470,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,3
3471,Central_venous_LSECs,Central_venous_LSECs,3
3472,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3473,Central_venous_LSECs,Central_venous_LSECs,3
3474,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,3
3475,Central_venous_LSECs,Central_venous_LSECs,3
3476,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,3
3477,alpha-beta_T_Cells,alpha-beta_T_Cells,3
3478,NK-like_Cells,NK-like_Cells,3
