"","pred","true_label","fold"
"Cell_9501","acinar","acinar",2
"Cell_9511","acinar","acinar",2
"Cell_9521","acinar","acinar",2
"Cell_9531","acinar","acinar",2
"Cell_9541","acinar","acinar",2
"Cell_9551","acinar","acinar",2
"Cell_9561","acinar","acinar",2
"Cell_9571","acinar","acinar",2
"Cell_9581","alpha","alpha",2
"Cell_9591","acinar","acinar",2
"Cell_9601","acinar","acinar",2
"Cell_9611","beta","beta",2
"Cell_9621","alpha","alpha",2
"Cell_9631","alpha","alpha",2
"Cell_9641","delta","delta",2
"Cell_9651","beta","beta",2
"Cell_9661","beta","beta",2
"Cell_9671","ductal","ductal",2
"Cell_9681","gamma","gamma",2
"Cell_9691","alpha","alpha",2
"Cell_9701","acinar","acinar",2
"Cell_9711","delta","delta",2
"Cell_9721","delta","delta",2
"Cell_9731","alpha","alpha",2
"Cell_9741","beta","beta",2
"Cell_9751","beta","beta",2
"Cell_9761","alpha","alpha",2
"Cell_9771","beta","beta",2
"Cell_9781","alpha","alpha",2
"Cell_9791","ductal","ductal",2
"Cell_9801","delta","delta",2
"Cell_9811","ductal","ductal",2
"Cell_9821","alpha","alpha",2
"Cell_9831","acinar","acinar",2
"Cell_9841","activated_stellate","activated_stellate",2
"Cell_9851","alpha","alpha",2
"Cell_9861","activated_stellate","activated_stellate",2
"Cell_9871","beta","beta",2
"Cell_9881","beta","beta",2
"Cell_9891","alpha","alpha",2
"Cell_9901","alpha","alpha",2
"Cell_9911","alpha","alpha",2
"Cell_9921","ductal","ductal",2
"Cell_9931","acinar","acinar",2
"Cell_9941","beta","beta",2
"Cell_9951","beta","ductal",2
"Cell_9961","alpha","alpha",2
"Cell_9971","alpha","alpha",2
"Cell_9981","beta","beta",2
"Cell_9991","acinar","acinar",2
"Cell_10001","ductal","ductal",2
"Cell_10011","gamma","gamma",2
"Cell_10021","acinar","acinar",2
"Cell_10031","alpha","alpha",2
"Cell_10041","alpha","alpha",2
"Cell_10051","ductal","ductal",2
"Cell_10061","ductal","ductal",2
"Cell_10071","acinar","acinar",2
"Cell_10081","gamma","gamma",2
"Cell_10091","ductal","ductal",2
"Cell_10101","alpha","alpha",2
"Cell_10111","alpha","alpha",2
"Cell_10121","activated_stellate","activated_stellate",2
"Cell_10131","alpha","alpha",2
"Cell_10141","acinar","acinar",2
"Cell_10151","acinar","acinar",2
"Cell_10161","delta","delta",2
"Cell_10171","alpha","alpha",2
"Cell_10181","acinar","acinar",2
"Cell_10191","alpha","alpha",2
"Cell_10201","beta","beta",2
"Cell_10211","acinar","acinar",2
"Cell_10221","alpha","alpha",2
"Cell_10231","alpha","alpha",2
"Cell_10241","alpha","alpha",2
"Cell_10251","alpha","alpha",2
"Cell_10261","ductal","ductal",2
"Cell_10271","alpha","alpha",2
"Cell_10281","alpha","alpha",2
"Cell_10291","alpha","alpha",2
"Cell_10301","endothelial","endothelial",2
"Cell_10311","activated_stellate","activated_stellate",2
"Cell_10321","acinar","acinar",2
"Cell_10331","alpha","alpha",2
"Cell_10341","alpha","alpha",2
"Cell_10351","alpha","alpha",2
"Cell_10361","alpha","alpha",2
"Cell_10371","beta","beta",2
"Cell_10381","beta","beta",2
"Cell_10391","acinar","acinar",2
"Cell_10401","alpha","alpha",2
"Cell_10411","alpha","alpha",2
"Cell_10421","alpha","alpha",2
"Cell_10431","macrophage","macrophage",2
"Cell_10441","beta","beta",2
"Cell_10451","alpha","alpha",2
"Cell_10461","alpha","alpha",2
"Cell_10471","alpha","alpha",2
"Cell_10481","alpha","alpha",2
"Cell_10491","delta","delta",2
"Cell_10501","acinar","acinar",2
"Cell_10511","alpha","alpha",2
"Cell_10521","alpha","alpha",2
"Cell_10531","alpha","alpha",2
"Cell_10541","acinar","acinar",2
"Cell_10551","acinar","alpha",2
"Cell_10561","acinar","acinar",2
"Cell_10571","alpha","alpha",2
"Cell_10581","alpha","alpha",2
"Cell_10591","activated_stellate","activated_stellate",2
"Cell_10601","beta","beta",2
"Cell_10611","beta","beta",2
"Cell_10621","beta","beta",2
"Cell_10631","alpha","alpha",2
"Cell_10641","alpha","alpha",2
"Cell_10651","alpha","alpha",2
"Cell_10661","acinar","acinar",2
"Cell_10671","beta","beta",2
"Cell_10681","alpha","alpha",2
"Cell_10691","beta","beta",2
"Cell_10701","alpha","alpha",2
"Cell_10711","alpha","alpha",2
"Cell_10721","activated_stellate","activated_stellate",2
"Cell_10731","beta","beta",2
"Cell_10741","beta","delta",2
"Cell_10751","alpha","alpha",2
"Cell_10761","beta","delta",2
"Cell_10771","alpha","alpha",2
"Cell_10781","alpha","alpha",2
"Cell_10791","endothelial","endothelial",2
"Cell_10801","ductal","ductal",2
"Cell_10811","beta","beta",2
"Cell_10821","beta","beta",2
"Cell_10831","alpha","alpha",2
"Cell_10841","endothelial","endothelial",2
"Cell_10851","alpha","alpha",2
"Cell_10861","beta","delta",2
"Cell_10871","alpha","alpha",2
"Cell_10881","beta","beta",2
"Cell_10891","beta","beta",2
"Cell_10901","ductal","ductal",2
"Cell_10911","endothelial","endothelial",2
"Cell_10921","beta","beta",2
"Cell_10931","beta","beta",2
"Cell_10941","beta","beta",2
"Cell_10951","endothelial","endothelial",2
"Cell_10961","endothelial","endothelial",2
"Cell_10971","acinar","acinar",2
"Cell_10981","acinar","acinar",2
"Cell_10991","acinar","acinar",2
"Cell_11001","acinar","acinar",2
"Cell_11011","acinar","acinar",2
"Cell_11021","acinar","acinar",2
"Cell_11031","acinar","acinar",2
"Cell_11041","acinar","acinar",2
"Cell_11051","acinar","acinar",2
"Cell_11061","alpha","alpha",2
"Cell_11071","acinar","acinar",2
"Cell_11081","acinar","acinar",2
"Cell_11091","acinar","acinar",2
"Cell_11101","beta","beta",2
"Cell_11111","acinar","acinar",2
"Cell_11121","acinar","acinar",2
"Cell_11131","acinar","acinar",2
"Cell_11141","acinar","acinar",2
"Cell_11151","ductal","ductal",2
"Cell_11161","beta","beta",2
"Cell_11171","acinar","acinar",2
"Cell_11181","beta","beta",2
"Cell_11191","acinar","acinar",2
"Cell_11201","beta","beta",2
"Cell_11211","activated_stellate","activated_stellate",2
"Cell_11221","acinar","acinar",2
"Cell_11231","acinar","acinar",2
"Cell_11241","acinar","acinar",2
"Cell_11251","alpha","alpha",2
"Cell_11261","beta","beta",2
"Cell_11271","acinar","acinar",2
"Cell_11281","beta","beta",2
"Cell_11291","alpha","alpha",2
"Cell_11301","beta","beta",2
"Cell_11311","alpha","alpha",2
"Cell_11321","ductal","ductal",2
"Cell_11331","acinar","acinar",2
"Cell_11341","beta","beta",2
"Cell_11351","acinar","acinar",2
"Cell_11361","beta","beta",2
"Cell_11371","beta","beta",2
"Cell_11381","beta","beta",2
"Cell_11391","alpha","alpha",2
"Cell_11401","ductal","acinar",2
"Cell_11411","alpha","alpha",2
"Cell_11421","acinar","acinar",2
"Cell_11431","ductal","ductal",2
"Cell_11441","acinar","acinar",2
"Cell_11451","beta","beta",2
"Cell_11461","acinar","acinar",2
"Cell_11471","beta","beta",2
"Cell_11481","ductal","ductal",2
"Cell_11491","beta","beta",2
"Cell_11501","beta","beta",2
"Cell_11511","beta","beta",2
"Cell_11521","alpha","alpha",2
"Cell_11531","beta","beta",2
"Cell_11541","ductal","ductal",2
"Cell_11551","delta","delta",2
"Cell_11561","delta","delta",2
"Cell_11571","alpha","alpha",2
"Cell_11581","endothelial","endothelial",2
"Cell_11591","beta","beta",2
"Cell_11601","ductal","ductal",2
"Cell_11611","acinar","acinar",2
"Cell_11621","beta","beta",2
"Cell_11631","alpha","alpha",2
"Cell_11641","beta","beta",2
"Cell_11651","beta","beta",2
"Cell_11661","beta","beta",2
"Cell_11671","alpha","alpha",2
"Cell_11681","acinar","acinar",2
"Cell_11691","beta","beta",2
"Cell_11701","beta","beta",2
"Cell_11711","alpha","alpha",2
"Cell_11721","alpha","alpha",2
"Cell_11731","gamma","gamma",2
"Cell_11741","alpha","alpha",2
"Cell_11751","beta","beta",2
"Cell_11761","ductal","ductal",2
"Cell_11771","acinar","acinar",2
"Cell_11781","alpha","alpha",2
"Cell_11791","beta","beta",2
"Cell_11801","alpha","alpha",2
"Cell_11811","alpha","alpha",2
"Cell_11821","beta","beta",2
"Cell_11831","alpha","alpha",2
"Cell_11841","acinar","acinar",2
"Cell_11851","alpha","alpha",2
"Cell_11861","acinar","acinar",2
"Cell_11871","alpha","alpha",2
"Cell_11881","ductal","ductal",2
"Cell_11891","quiescent_stellate","acinar",2
"Cell_11901","alpha","alpha",2
"Cell_11911","alpha","alpha",2
"Cell_11921","beta","beta",2
"Cell_11931","alpha","alpha",2
"Cell_11941","activated_stellate","activated_stellate",2
"Cell_11951","acinar","acinar",2
"Cell_11961","alpha","alpha",2
"Cell_11971","alpha","alpha",2
"Cell_11981","alpha","alpha",2
"Cell_11991","beta","beta",2
"Cell_12001","ductal","ductal",2
"Cell_12011","alpha","alpha",2
"Cell_12021","beta","beta",2
"Cell_12031","delta","delta",2
"Cell_12041","alpha","alpha",2
"Cell_12051","beta","beta",2
"Cell_12061","endothelial","endothelial",2
"Cell_12071","activated_stellate","activated_stellate",2
"Cell_12081","acinar","acinar",2
"Cell_12091","gamma","gamma",2
"Cell_12101","delta","delta",2
"Cell_12111","ductal","ductal",2
"Cell_12121","beta","beta",2
"Cell_12131","alpha","alpha",2
"Cell_12141","ductal","ductal",2
"Cell_12151","alpha","alpha",2
"Cell_12161","alpha","alpha",2
"Cell_12171","alpha","alpha",2
"Cell_12181","delta","delta",2
"Cell_12191","beta","beta",2
"Cell_12201","gamma","gamma",2
"Cell_12211","alpha","alpha",2
"Cell_12221","beta","beta",2
"Cell_12231","alpha","alpha",2
"Cell_12241","ductal","ductal",2
"Cell_12251","acinar","acinar",2
"Cell_12261","beta","beta",2
"Cell_12271","beta","beta",2
"Cell_12281","alpha","alpha",2
"Cell_12291","alpha","alpha",2
"Cell_12301","ductal","ductal",2
"Cell_12311","acinar","acinar",2
"Cell_12321","ductal","ductal",2
"Cell_12331","acinar","acinar",2
"Cell_12341","alpha","alpha",2
"Cell_12351","ductal","ductal",2
"Cell_12361","alpha","alpha",2
"Cell_12371","ductal","ductal",2
"Cell_12381","beta","beta",2
"Cell_12391","acinar","acinar",2
"Cell_12401","beta","beta",2
"Cell_12411","alpha","alpha",2
"Cell_12421","alpha","alpha",2
"Cell_12431","alpha","alpha",2
"Cell_12441","acinar","acinar",2
"Cell_12451","alpha","alpha",2
"Cell_12461","endothelial","endothelial",2
"Cell_12471","ductal","ductal",2
"Cell_12481","delta","delta",2
"Cell_12491","ductal","ductal",2
"Cell_12501","alpha","alpha",2
"Cell_12511","ductal","ductal",2
"Cell_12521","beta","beta",2
"Cell_12531","beta","beta",2
"Cell_12541","ductal","ductal",2
"Cell_12551","endothelial","endothelial",2
"Cell_12561","alpha","alpha",2
"Cell_12571","beta","beta",2
"Cell_12581","beta","beta",2
"Cell_12591","alpha","alpha",2
"Cell_12601","acinar","acinar",2
"Cell_12611","beta","beta",2
"Cell_12621","quiescent_stellate","quiescent_stellate",2
"Cell_12631","acinar","acinar",2
"Cell_12641","quiescent_stellate","quiescent_stellate",2
"Cell_12651","alpha","alpha",2
"Cell_12661","t_cell","t_cell",2
"Cell_12671","beta","beta",2
"Cell_12681","beta","beta",2
"Cell_12691","beta","beta",2
"Cell_12701","activated_stellate","activated_stellate",2
"Cell_12711","endothelial","endothelial",2
"Cell_12721","acinar","acinar",2
"Cell_12731","acinar","acinar",2
"Cell_12741","acinar","acinar",2
"Cell_12751","acinar","acinar",2
"Cell_12761","acinar","acinar",2
"Cell_12771","delta","delta",2
"Cell_12781","acinar","acinar",2
"Cell_12791","delta","delta",2
"Cell_12801","acinar","acinar",2
"Cell_12811","beta","beta",2
"Cell_12821","acinar","acinar",2
"Cell_12831","beta","beta",2
"Cell_12841","ductal","ductal",2
"Cell_12851","delta","delta",2
"Cell_12861","acinar","acinar",2
"Cell_12871","acinar","acinar",2
"Cell_12881","beta","beta",2
"Cell_12891","ductal","ductal",2
"Cell_12901","acinar","acinar",2
"Cell_12911","acinar","acinar",2
"Cell_12921","alpha","alpha",2
"Cell_12931","delta","delta",2
"Cell_12941","acinar","acinar",2
"Cell_12951","beta","beta",2
"Cell_12961","acinar","acinar",2
"Cell_12971","delta","delta",2
"Cell_12981","acinar","acinar",2
"Cell_12991","alpha","alpha",2
"Cell_13001","acinar","acinar",2
"Cell_13011","acinar","acinar",2
"Cell_13021","alpha","alpha",2
"Cell_13031","acinar","acinar",2
"Cell_13041","ductal","acinar",2
"Cell_13051","ductal","ductal",2
"Cell_13061","beta","beta",2
"Cell_13071","alpha","alpha",2
"Cell_13081","beta","beta",2
"Cell_13091","acinar","acinar",2
"Cell_13101","beta","beta",2
"Cell_13111","beta","beta",2
"Cell_13121","ductal","ductal",2
"Cell_13131","alpha","alpha",2
"Cell_13141","activated_stellate","activated_stellate",2
"Cell_13151","beta","beta",2
"Cell_13161","acinar","acinar",2
"Cell_13171","ductal","ductal",2
"Cell_13181","beta","beta",2
"Cell_13191","beta","beta",2
"Cell_13201","acinar","acinar",2
"Cell_13211","beta","beta",2
"Cell_13221","delta","delta",2
"Cell_13231","acinar","acinar",2
"Cell_13241","beta","beta",2
"Cell_13251","ductal","ductal",2
"Cell_13261","beta","beta",2
"Cell_13271","ductal","ductal",2
"Cell_13281","delta","delta",2
"Cell_13291","beta","beta",2
"Cell_13301","beta","beta",2
"Cell_13311","alpha","alpha",2
"Cell_13321","acinar","acinar",2
"Cell_13331","beta","beta",2
"Cell_13341","alpha","alpha",2
"Cell_13351","beta","beta",2
"Cell_13361","acinar","acinar",2
"Cell_13371","beta","beta",2
"Cell_13381","ductal","ductal",2
"Cell_13391","acinar","acinar",2
"Cell_13401","alpha","alpha",2
"Cell_13411","alpha","alpha",2
"Cell_13421","delta","delta",2
"Cell_13431","alpha","alpha",2
"Cell_13441","beta","beta",2
"Cell_13451","alpha","alpha",2
"Cell_13461","alpha","alpha",2
"Cell_13471","alpha","alpha",2
"Cell_13481","acinar","beta",2
"Cell_13491","alpha","alpha",2
"Cell_13501","alpha","alpha",2
"Cell_13511","alpha","alpha",2
"Cell_13521","ductal","ductal",2
"Cell_13531","delta","delta",2
"Cell_13541","ductal","ductal",2
"Cell_13551","alpha","alpha",2
"Cell_13561","beta","beta",2
"Cell_13571","ductal","ductal",2
"Cell_13581","delta","delta",2
"Cell_13591","ductal","ductal",2
"Cell_13601","acinar","acinar",2
"Cell_13611","alpha","alpha",2
"Cell_13621","beta","beta",2
"Cell_13631","alpha","alpha",2
"Cell_13641","alpha","alpha",2
"Cell_13651","beta","beta",2
"Cell_13661","beta","beta",2
"Cell_13671","beta","beta",2
"Cell_13681","ductal","ductal",2
"Cell_13691","beta","beta",2
"Cell_13701","alpha","alpha",2
"Cell_13711","ductal","ductal",2
"Cell_13721","alpha","alpha",2
"Cell_13731","alpha","alpha",2
"Cell_13741","beta","beta",2
"Cell_13751","alpha","alpha",2
"Cell_13761","ductal","ductal",2
"Cell_13771","ductal","ductal",2
"Cell_13781","delta","delta",2
"Cell_13791","alpha","alpha",2
"Cell_13801","alpha","alpha",2
"Cell_13811","alpha","alpha",2
"Cell_13821","activated_stellate","activated_stellate",2
"Cell_13831","alpha","alpha",2
"Cell_13841","beta","beta",2
"Cell_13851","ductal","ductal",2
"Cell_13861","alpha","alpha",2
"Cell_13871","gamma","gamma",2
"Cell_13881","activated_stellate","activated_stellate",2
"Cell_13891","alpha","alpha",2
"Cell_13901","beta","beta",2
"Cell_13911","acinar","acinar",2
"Cell_13921","alpha","alpha",2
"Cell_13931","acinar","acinar",2
"Cell_13941","beta","beta",2
"Cell_13951","beta","beta",2
"Cell_13961","alpha","alpha",2
"Cell_13971","acinar","acinar",2
"Cell_13981","beta","beta",2
"Cell_13991","beta","beta",2
"Cell_14001","acinar","acinar",2
"Cell_14011","alpha","alpha",2
"Cell_14021","acinar","acinar",2
"Cell_14031","alpha","alpha",2
"Cell_14041","alpha","alpha",2
"Cell_14051","beta","beta",2
"Cell_14061","ductal","ductal",2
"Cell_14071","ductal","ductal",2
"Cell_14081","ductal","ductal",2
"Cell_14091","alpha","alpha",2
"Cell_14101","beta","beta",2
"Cell_14111","endothelial","endothelial",2
"Cell_14121","alpha","alpha",2
"Cell_14131","beta","beta",2
"Cell_14141","alpha","alpha",2
"Cell_14151","alpha","alpha",2
"Cell_14161","quiescent_stellate","quiescent_stellate",2
"Cell_14171","acinar","acinar",2
"Cell_14181","alpha","alpha",2
"Cell_14191","alpha","alpha",2
"Cell_14201","acinar","acinar",2
"Cell_14211","ductal","ductal",2
"Cell_14221","alpha","alpha",2
"Cell_14231","acinar","acinar",2
"Cell_14241","alpha","alpha",2
"Cell_14251","beta","beta",2
"Cell_14261","beta","beta",2
"Cell_14271","ductal","ductal",2
"Cell_14281","beta","beta",2
"Cell_14291","alpha","alpha",2
"Cell_14301","acinar","acinar",2
"Cell_14311","ductal","ductal",2
"Cell_14321","endothelial","endothelial",2
"Cell_14331","beta","beta",2
"Cell_14341","quiescent_stellate","quiescent_stellate",2
"Cell_14351","alpha","alpha",2
"Cell_14361","alpha","alpha",2
"Cell_14371","beta","beta",2
"Cell_14381","beta","beta",2
"Cell_14391","endothelial","endothelial",2
"Cell_14401","ductal","ductal",2
"Cell_14411","alpha","alpha",2
"Cell_14421","alpha","alpha",2
"Cell_14431","ductal","ductal",2
"Cell_14441","delta","delta",2
"Cell_14451","delta","delta",2
"Cell_14461","alpha","alpha",2
"Cell_14471","beta","beta",2
"Cell_14481","beta","beta",2
"Cell_14491","alpha","alpha",2
"Cell_14501","alpha","alpha",2
"Cell_14511","beta","beta",2
"Cell_14521","ductal","ductal",2
"Cell_14531","alpha","alpha",2
"Cell_14541","delta","delta",2
"Cell_14551","beta","beta",2
"Cell_14561","activated_stellate","activated_stellate",2
"Cell_14571","alpha","alpha",2
"Cell_14581","beta","beta",2
"Cell_14591","beta","beta",2
"Cell_14601","macrophage","macrophage",2
"Cell_14611","ductal","ductal",2
"Cell_14621","alpha","alpha",2
"Cell_14631","beta","beta",2
"Cell_14641","ductal","ductal",2
"Cell_14651","beta","beta",2
"Cell_14661","beta","beta",2
"Cell_14671","alpha","alpha",2
"Cell_14681","ductal","ductal",2
"Cell_14691","alpha","alpha",2
"Cell_14701","ductal","ductal",2
"Cell_14711","alpha","alpha",2
"Cell_14721","beta","beta",2
"Cell_14731","alpha","alpha",2
"Cell_14741","beta","beta",2
"Cell_14751","alpha","alpha",2
"Cell_14761","beta","beta",2
"Cell_14771","alpha","alpha",2
"Cell_14781","delta","delta",2
"Cell_14791","alpha","alpha",2
"Cell_14801","alpha","alpha",2
"Cell_14811","gamma","gamma",2
"Cell_14821","alpha","alpha",2
"Cell_14831","alpha","alpha",2
"Cell_14841","ductal","ductal",2
"Cell_14851","ductal","ductal",2
"Cell_14861","beta","beta",2
"Cell_14871","beta","beta",2
"Cell_14881","beta","beta",2
"Cell_14891","delta","delta",2
"Cell_14901","alpha","alpha",2
"Cell_14911","beta","beta",2
"Cell_14921","beta","beta",2
"Cell_14931","beta","beta",2
"Cell_14941","beta","beta",2
"Cell_14951","alpha","alpha",2
"Cell_14961","ductal","ductal",2
"Cell_14971","ductal","ductal",2
"Cell_14981","ductal","ductal",2
"Cell_14991","delta","delta",2
"Cell_15001","beta","beta",2
"Cell_15011","ductal","ductal",2
"Cell_15021","beta","beta",2
"Cell_15031","beta","beta",2
"Cell_15041","ductal","ductal",2
"Cell_15051","beta","beta",2
"Cell_15061","alpha","alpha",2
"Cell_15071","beta","beta",2
"Cell_15081","gamma","gamma",2
"Cell_15091","alpha","alpha",2
"Cell_15101","alpha","alpha",2
"Cell_15111","beta","beta",2
"Cell_15121","alpha","epsilon",2
"Cell_15131","gamma","gamma",2
"Cell_15141","alpha","alpha",2
"Cell_15151","delta","delta",2
"Cell_15161","alpha","alpha",2
"Cell_15171","beta","beta",2
"Cell_15181","alpha","alpha",2
"Cell_15191","activated_stellate","activated_stellate",2
"Cell_15201","alpha","alpha",2
"Cell_15211","endothelial","endothelial",2
"Cell_15221","activated_stellate","activated_stellate",2
"Cell_15231","alpha","alpha",2
"Cell_15241","ductal","ductal",2
"Cell_15251","alpha","alpha",2
"Cell_15261","alpha","alpha",2
"Cell_15271","endothelial","endothelial",2
"Cell_15281","beta","beta",2
"Cell_15291","ductal","ductal",2
"Cell_15301","alpha","alpha",2
"Cell_15311","ductal","ductal",2
"Cell_15321","quiescent_stellate","quiescent_stellate",2
"Cell_15331","beta","beta",2
"Cell_15341","alpha","alpha",2
"Cell_15351","activated_stellate","activated_stellate",2
"Cell_15361","alpha","alpha",2
"Cell_15371","alpha","alpha",2
"Cell_15381","beta","beta",2
"Cell_15391","activated_stellate","activated_stellate",2
"Cell_15401","beta","beta",2
"Cell_15411","beta","beta",2
"Cell_15421","gamma","gamma",2
"Cell_15431","alpha","alpha",2
"Cell_15441","beta","beta",2
"Cell_15451","beta","beta",2
"Cell_15461","beta","beta",2
"Cell_15471","gamma","gamma",2
"Cell_15481","delta","delta",2
"Cell_15491","ductal","ductal",2
"Cell_15501","alpha","alpha",2
"Cell_15511","ductal","ductal",2
"Cell_15521","delta","delta",2
"Cell_15531","beta","beta",2
"Cell_15541","beta","beta",2
"Cell_15551","ductal","ductal",2
"Cell_15561","beta","beta",2
"Cell_15571","alpha","alpha",2
"Cell_15581","ductal","ductal",2
"Cell_15591","alpha","alpha",2
"Cell_15601","quiescent_stellate","quiescent_stellate",2
"Cell_15611","gamma","gamma",2
"Cell_15621","beta","beta",2
"Cell_15631","ductal","ductal",2
"Cell_15641","beta","beta",2
"Cell_15651","beta","beta",2
"Cell_15661","ductal","ductal",2
"Cell_15671","alpha","alpha",2
"Cell_15681","ductal","ductal",2
"Cell_15691","delta","delta",2
"Cell_15701","beta","beta",2
